algorithm,N,k,comparisons,time,entry_time
radix_sort,321397,40,642794,0.8020477294921875,1652163094.6023874
merge_sort,5761,9999999,49771,0.03655529022216797,1652163094.717262
radix_sort,85031,40,170062,0.20647263526916504,1652163094.925319
quick_sort,25612,400,1090803,0.31239914894104004,1652163095.258174
merge_sort,16265,400000,162730,0.11542582511901855,1652163095.379825
merge_sort,1428,99,11405,0.008507013320922852,1652163097.2118175
quick_sort,240,400000,2200,0.0010416507720947266,1652163097.2132914
radix_sort,12548,99,25096,0.030304908752441406,1652163097.243749
merge_sort,4591,4000,38655,0.028650522232055664,1652163097.275499
radix_sort,72302,40000000,578416,0.735821008682251,1652163098.0125787
merge_sort,1792,400,13091,0.009999275207519531,1652163098.0399163
radix_sort,796,4000,3184,0.0039827823638916016,1652163098.044627
quick_sort,142,400000,987,0.0005764961242675781,1652163098.0454671
merge_sort,129,40000000,662,0.0005950927734375,1652163098.046162
quick_sort,185,99999,1406,0.0007867813110351562,1652163098.0470433
merge_sort,79690,9,1042754,0.7032220363616943,1652163098.750457
quick_sort,25612,4000,485823,0.22011828422546387,1652163101.5373824
radix_sort,10329,4000,41316,0.050917863845825195,1652163101.5945375
merge_sort,430331,40,6718503,4.389051198959351,1652163105.986629
quick_sort,771,400000,7649,0.004113435745239258,1652163106.0928917
quick_sort,15243,99999,249397,0.11723065376281738,1652163106.2103977
quick_sort,247951,4000,11871782,3.686160087585449,1652163109.9005227
quick_sort,125,40,843,0.0004596710205078125,1652163109.959887
radix_sort,247951,9,247951,0.34218764305114746,1652163110.3024445
radix_sort,72302,400000,433812,0.5507211685180664,1652163110.9123666
merge_sort,197594,40,2978914,1.9482100009918213,1652163112.8781266
radix_sort,19759,40000000,158072,0.19873833656311035,1652163113.1239674
radix_sort,2400,4000,9600,0.011850118637084961,1652163113.140653
merge_sort,41659,999,491398,0.33661365509033203,1652163113.4779785
quick_sort,823176,99999,21376909,9.238576650619507,1652163122.7275069
quick_sort,3012,99999,40837,0.019772768020629883,1652163122.9492188
merge_sort,1475,999,10829,0.008416175842285156,1652163122.958456
radix_sort,522,99999,2610,0.003364086151123047,1652163129.386823
merge_sort,614797,400,9814708,6.409113883972168,1652163135.7980857
merge_sort,110,400,496,0.00045490264892578125,1652163135.9466927
radix_sort,3012,40000000,24096,0.030631542205810547,1652163135.9774253
radix_sort,2732,4000,10928,0.013482809066772461,1652163135.991712
radix_sort,35423,999,106269,0.13592267036437988,1652163136.1284003
radix_sort,32139,9,32139,0.042403459548950195,1652163136.1793957
radix_sort,2323,99,4646,0.005614042282104492,1652163136.1927516
merge_sort,16265,40000000,161637,0.11447644233703613,1652163136.3079004
radix_sort,6350,9999999,44450,0.05678868293762207,1652163136.3686988
radix_sort,3012,999,9036,0.011523008346557617,1652163136.3818429
quick_sort,24003,99999,404802,0.19395136833190918,1652163136.5766149
merge_sort,82317,9,1147840,0.7631940841674805,1652163137.3457212
merge_sort,100000,4000,1239674,0.8365418910980225,1652163138.2021594
quick_sort,430,9,11692,0.0030562877655029297,1652163138.229055
merge_sort,9072,400000,81213,0.05879020690917969,1652163138.2880328
quick_sort,746,99999,7411,0.0038499832153320312,1652163138.294121
radix_sort,93719,40,187438,0.22777223587036133,1652163138.522254
quick_sort,489937,400000,11586533,5.377531290054321,1652163143.9228444
merge_sort,746,40,5397,0.004126071929931641,1652163144.043138
merge_sort,2561,40,22526,0.016318798065185547,1652163144.059725
radix_sort,121,40,242,0.00033164024353027344,1652163144.06075
radix_sort,907290,400,2721870,3.6473069190979004,1652163147.7091196
merge_sort,416599,999,6265680,4.111632347106934,1652163152.0418162
merge_sort,34293,99999,376570,0.26068925857543945,1652163152.4029243
merge_sort,45916,99,581154,0.39058661460876465,1652163152.8018267
radix_sort,7714,400,23142,0.029448747634887695,1652163152.8423407
quick_sort,19759,99,2123752,0.48275232315063477,1652163153.3270636
quick_sort,15746,40000000,251421,0.11940431594848633,1652163153.451343
radix_sort,1214,400,3642,0.00471949577331543,1652163153.4599009
quick_sort,152,999,1094,0.0006103515625,1652163153.460876
quick_sort,152,400000,1046,0.0005095005035400391,1652163153.4614797
radix_sort,282,9999999,1974,0.002537250518798828,1652163153.4641085
radix_sort,34293,99,68586,0.08388805389404297,1652163153.5481608
radix_sort,459,400000,2754,0.003486156463623047,1652163153.5599556
quick_sort,69995,99,25301076,5.205115795135498,1652163158.7653239
radix_sort,354238,40000000,2833904,3.739875316619873,1652163162.5223389
radix_sort,110,4000,440,0.0005948543548583984,1652163162.6071281
radix_sort,247951,99999,1239755,1.6577606201171875,1652163164.497853
quick_sort,256124,9999999,5622728,2.7040467262268066,1652163167.2613142
quick_sort,54000,4000,1218094,0.4902615547180176,1652163167.8125758
quick_sort,2732,99999,32315,0.015940427780151367,1652163167.8415282
quick_sort,7468,40,746806,0.16753792762756348,1652163168.0098095
merge_sort,24003,99999,243307,0.17078804969787598,1652163168.1825173
radix_sort,191,9999999,1337,0.0018351078033447266,1652163168.1901622
radix_sort,3429,999,10287,0.013184070587158203,1652163168.8767385
radix_sort,1912,400,5736,0.007537364959716797,1652163168.8851893
quick_sort,4899,400,79567,0.03343367576599121,1652163168.919159
merge_sort,1254,9,10403,0.007697582244873047,1652163168.9281044
radix_sort,15243,400,45729,0.05805706977844238,1652163168.9865525
radix_sort,256,99999,1280,0.0016591548919677734,1652163168.9919417
radix_sort,103296,40000000,826368,1.0691673755645752,1652163170.0613544
radix_sort,1254,9999999,8778,0.011363029479980469,1652163170.0974798
merge_sort,256,400,1421,0.0012118816375732422,1652163170.0990753
radix_sort,224,400,672,0.0009050369262695312,1652163170.1001227
quick_sort,13389,400000,214304,0.09993195533752441,1652163170.2001905
quick_sort,197,99,1453,0.00074005126953125,1652163170.2042298
merge_sort,796908,9,13436318,8.685983896255493,1652163178.8911858
radix_sort,823176,9,823176,1.1432654857635498,1652163180.2266078
merge_sort,67761,4000,840446,0.5789775848388672,1652163181.0015714
merge_sort,157464,40,2319965,1.5301895141601562,1652163194.4206078
radix_sort,173,400,519,0.0007195472717285156,1652163194.4588444
merge_sort,19128,40000000,186957,0.13306331634521484,1652163194.592044
quick_sort,5227,40,373942,0.08779788017272949,1652163194.6845336
radix_sort,635063,400000,3810378,4.981409788131714,1652163199.6683443
quick_sort,5578,99999,82100,0.04061317443847656,1652163199.8589118
radix_sort,1338,9999999,9366,0.01207876205444336,1652163199.8724313
merge_sort,1254,9999999,8786,0.00696873664855957,1652163199.8798006
radix_sort,699,99,1398,0.0017096996307373047,1652163199.8818917
quick_sort,11021,999,196241,0.08266711235046387,1652163199.9648085
radix_sort,614,40,1228,0.0015146732330322266,1652163199.9690578
quick_sort,5761,9999999,89949,0.043398141860961914,1652163200.0126789
merge_sort,5578,40000000,50421,0.036356449127197266,1652163200.0505137
merge_sort,3319,400,27699,0.020407438278198242,1652163200.0723488
radix_sort,17355,99999,86775,0.11047554016113281,1652163200.1837049
radix_sort,197594,4000,790376,1.010204553604126,1652163201.19836
radix_sort,240,400000,1440,0.0018467903137207031,1652163205.2365677
quick_sort,121480,400000,2396081,1.1228339672088623,1652163206.3596618
radix_sort,489937,4000,1959748,2.519887924194336,1652163208.909133
quick_sort,1851,4000,20243,0.01032257080078125,1652163209.0354805
quick_sort,168016,4000,6173532,2.040567398071289,1652163211.076761
merge_sort,185,400000,878,0.0007803440093994141,1652163211.1174223
radix_sort,4165,40,8330,0.01006007194519043,1652163211.1276052
quick_sort,65599,400,6074784,1.4518179893493652,1652163212.580573
quick_sort,282,40000000,2412,0.0012049674987792969,1652163212.5974402
merge_sort,1176,9999999,8077,0.006323099136352539,1652163212.6039145
radix_sort,595179,40,1190358,1.484579086303711,1652163214.0895429
merge_sort,2822,40,25050,0.01815652847290039,1652163214.248816
radix_sort,142866,4000,571464,0.7264506816864014,1652163214.976167
merge_sort,301212,400,4489062,2.9558663368225098,1652163217.9665072
radix_sort,125,400000,750,0.000985860824584961,1652163218.1899376
quick_sort,12548,99999,203689,0.09392523765563965,1652163218.2839787
merge_sort,35423,4000,379929,0.26457905769348145,1652163218.5516973
quick_sort,4165,99999,55757,0.02900218963623047,1652163218.589256
merge_sort,173554,99999,2174326,1.465846300125122,1652163220.0563536
merge_sort,699,9,5296,0.004007577896118164,1652163220.1017325
merge_sort,217,9,1220,0.0010128021240234375,1652163220.1029978
radix_sort,7969,400,23907,0.03049302101135254,1652163220.1336203
merge_sort,63506,400000,755104,0.5158014297485352,1652163220.6514978
merge_sort,301212,9,4737502,3.09757399559021,1652163223.7645748
merge_sort,125,4000,609,0.0005407333374023438,1652163223.8367553
radix_sort,365,400,1095,0.0015079975128173828,1652163223.838365
quick_sort,5578,4000,82158,0.04029393196105957,1652163223.8788214
merge_sort,506087,4000,7564444,4.978367328643799,1652163228.8591592
quick_sort,69995,9999999,1325386,0.6457841396331787,1652163229.6249146
merge_sort,444,400000,2788,0.002241849899291992,1652163229.6468773
quick_sort,10670,40000000,163148,0.07923698425292969,1652163229.7263136
merge_sort,204,4000,1091,0.0009441375732421875,1652163229.7298956
merge_sort,28229,40000000,308667,0.21424102783203125,1652163229.9442813
merge_sort,771478,4000,11911351,7.789597988128662,1652163240.0115912
merge_sort,1912,40000000,13772,0.010528564453125,1652163240.2050052
radix_sort,3213,999,9639,0.012357473373413086,1652163240.2179086
radix_sort,1254,40000000,10032,0.012717723846435547,1652163240.231476
radix_sort,103296,400000,619776,0.7890958786010742,1652163241.0210514
merge_sort,30121,4000,328623,0.22784900665283203,1652163241.274352
quick_sort,4033,9999999,53841,0.028676986694335938,1652163241.310307
merge_sort,10670,400,107030,0.07552528381347656,1652163241.3869371
merge_sort,850310,9,14634332,9.458653450012207,1652163250.849173
radix_sort,87833,400,263499,0.342313289642334,1652163251.3932312
quick_sort,291600,400000,6439261,3.123549222946167,1652163254.5381987
radix_sort,197594,40,395188,0.4907243251800537,1652163255.0984778
quick_sort,11385,999,215281,0.08862972259521484,1652163255.2342854
quick_sort,403,40,4522,0.0019495487213134766,1652163255.2390609
quick_sort,273287,99999,5905269,2.7291719913482666,1652163257.9687033
merge_sort,771478,40,13138969,8.503847360610962,1652163266.5384047
merge_sort,403305,999,6049713,3.977142333984375,1652163270.6985164
merge_sort,217,9999999,1129,0.0009655952453613281,1652163270.7949839
quick_sort,403305,99999,9869370,4.43669581413269,1652163275.232259
merge_sort,24003,400000,248855,0.17410016059875488,1652163275.5026364
radix_sort,635,9,635,0.0008845329284667969,1652163275.5093443
merge_sort,506087,400,7905125,5.160886526107788,1652163280.67101
radix_sort,11021,40,22042,0.026589632034301758,1652163280.817199
merge_sort,1975,4000,14568,0.011078357696533203,1652163280.8310235
radix_sort,14757,9,14757,0.019696712493896484,1652163280.8512852
merge_sort,3779,40000000,31066,0.022980928421020508,1652163280.8779042
quick_sort,3779,400,66170,0.029683828353881836,1652163280.908784
quick_sort,247,400,1979,0.0011205673217773438,1652163280.9110832
radix_sort,93719,4000,374876,0.46967530250549316,1652163281.3809996
radix_sort,907,400000,5442,0.006877422332763672,1652163284.6526804
radix_sort,82317,9999999,576219,0.747795820236206,1652163285.4008648
radix_sort,197,9999999,1379,0.0018405914306640625,1652163285.4225037
quick_sort,2249,9,286045,0.06094503402709961,1652163285.4835804
quick_sort,8231,40,900956,0.20105814933776855,1652163285.68528
radix_sort,157,999,471,0.0006697177886962891,1652163285.6880782
merge_sort,96808,400000,1130143,0.772345781326294,1652163286.460639
radix_sort,152439,99999,762195,1.0074679851531982,1652163287.4913833
merge_sort,1296,400,9946,0.007461071014404297,1652163287.5353584
radix_sort,1176,99,2352,0.002858877182006836,1652163287.5386152
radix_sort,10670,9999999,74690,0.09535002708435059,1652163287.634335
merge_sort,1102,99,7970,0.00610041618347168,1652163287.6430738
quick_sort,6776,40000000,98662,0.04747343063354492,1652163288.3319368
radix_sort,474,999,1422,0.0018658638000488281,1652163288.335518
quick_sort,474,400,4851,0.0024118423461914062,1652163289.904315
radix_sort,1912,99,3824,0.0046613216400146484,1652163289.9091733
radix_sort,2645,999,7935,0.010174751281738281,1652163289.919883
radix_sort,5578,999,16734,0.02126622200012207,1652163289.9418619
radix_sort,197,40,394,0.0005269050598144531,1652163289.9438083
quick_sort,2561,40,95916,0.026134967803955078,1652163289.9700599
radix_sort,191289,400,573867,0.7610893249511719,1652163290.7320182
quick_sort,8231,4000,127647,0.058342695236206055,1652163290.8360233
quick_sort,2645,9999999,33476,0.015471696853637695,1652163290.853577
quick_sort,240,40000000,1797,0.0009257793426513672,1652163290.8552125
quick_sort,4165,40000000,59048,0.0288238525390625,1652163290.8841736
radix_sort,1735,4000,6940,0.008643150329589844,1652163291.265309
quick_sort,69995,999,3428946,0.9837405681610107,1652163292.2496018
quick_sort,37797,999,1192804,0.39835166931152344,1652163292.6646922
merge_sort,635063,99,10449295,6.787412166595459,1652163299.4619823
merge_sort,301,40,1650,0.0014231204986572266,1652163299.6135216
radix_sort,6350,400,19050,0.024480342864990234,1652163299.638164
radix_sort,54000,9,54000,0.07195734977722168,1652163299.7118032
radix_sort,106,40,212,0.0003292560577392578,1652163299.7251835
quick_sort,133,4000,1167,0.0005543231964111328,1652163299.7258403
radix_sort,3542,99,7084,0.00847482681274414,1652163299.7344189
radix_sort,5761,400000,34566,0.04315543174743652,1652163299.778727
merge_sort,191,99,1045,0.0008950233459472656,1652163299.7810957
quick_sort,113851,400000,2431630,1.1315367221832275,1652163300.9128726
merge_sort,240038,40000000,3044773,2.052245855331421,1652163302.992637
quick_sort,110,40000000,782,0.0004360675811767578,1652163303.0502138
merge_sort,41659,40,532095,0.35706377029418945,1652163303.4074104
radix_sort,79690,400,239070,0.3094151020050049,1652163303.726905
radix_sort,28229,400,84687,0.10743212699890137,1652163303.8534763
quick_sort,968089,4000,132123799,30.898492097854614,1652163334.7598953
quick_sort,850310,999,372848401,76.91989755630493,1652163411.914979
quick_sort,82317,99999,1622040,0.7567958831787109,1652163412.873326
merge_sort,12962,9,148940,0.1023707389831543,1652163412.995523
radix_sort,28229,40,56458,0.06934046745300293,1652163413.0680888
merge_sort,39043,9999999,427243,0.296553373336792,1652163413.3715353
merge_sort,614,40,4119,0.003216266632080078,1652163413.3841896
merge_sort,6999,99999,64731,0.04646492004394531,1652163413.4308887
radix_sort,125484,400,376452,0.4937419891357422,1652163413.9265263
quick_sort,224,40,2044,0.0009326934814453125,1652163413.9576
radix_sort,210835,4000,843340,1.0797057151794434,1652163415.0376153
radix_sort,74686,999,224058,0.28868746757507324,1652163415.3775585
merge_sort,113851,40000000,1388731,0.9469869136810303,1652163416.3426085
quick_sort,390,99999,3572,0.0017614364624023438,1652163416.371549
merge_sort,72302,400,924451,0.6231575012207031,1652163416.9949446
quick_sort,15746,400000,253324,0.1264662742614746,1652163417.1388323
merge_sort,3659,400,32444,0.02354741096496582,1652163417.1663008
radix_sort,2732,99,5464,0.0065729618072509766,1652163417.1738312
quick_sort,444515,400000,10487282,5.149760007858276,1652163422.3248174
quick_sort,6147,40,514150,0.12138104438781738,1652163422.551452
merge_sort,110218,999,1461180,0.9801764488220215,1652163423.5333438
radix_sort,823,999,2469,0.003223419189453125,1652163423.562933
quick_sort,217,9,3297,0.00107574462890625,1652163423.564286
radix_sort,11760,400000,70560,0.08793830871582031,1652163423.6523607
merge_sort,403,400,2472,0.0019936561584472656,1652163424.163678
quick_sort,87833,9999999,1800629,0.8619730472564697,1652163425.0259173
radix_sort,1626,9999999,11382,0.014676809310913086,1652163425.0618317
merge_sort,796908,4000,12409449,8.124494791030884,1652163433.187696
merge_sort,72302,400000,820759,0.5672087669372559,1652163434.6345437
merge_sort,746,999,4711,0.0037453174591064453,1652163434.655587
merge_sort,655996,4000,10047641,6.596105575561523,1652163441.252677
merge_sort,12548,9,143599,0.09871339797973633,1652163441.5100446
merge_sort,540000,400000,7519367,4.994641304016113,1652163446.508384
merge_sort,113851,40,1622535,1.0745067596435547,1652163447.7107751
radix_sort,878338,9999999,6148366,8.26898741722107,1652163456.0079694
quick_sort,321397,4000,17724413,4.999430418014526,1652163461.2188585
quick_sort,557,40,7142,0.002970457077026367,1652163461.2994556
merge_sort,125,99,631,0.0005729198455810547,1652163461.852419
quick_sort,185184,9999999,3903030,1.8206584453582764,1652163463.673356
quick_sort,12548,9999999,204351,0.09660649299621582,1652163463.8140225
radix_sort,4743,40,9486,0.011563301086425781,1652163463.8287058
radix_sort,291600,400000,1749600,2.284031629562378,1652163466.114259
quick_sort,63506,999,2824491,0.8420553207397461,1652163467.0258613
quick_sort,30121,4000,632794,0.28638243675231934,1652163467.3275278
radix_sort,173554,99999,867770,1.1550393104553223,1652163468.4899964
merge_sort,342934,400000,4528678,3.0389182567596436,1652163471.5708256
radix_sort,377,99,754,0.0009572505950927734,1652163477.478856
radix_sort,21778,99999,108890,0.1414945125579834,1652163477.620543
merge_sort,240,400000,1298,0.0011289119720458984,1652163477.626998
radix_sort,557,9999999,3899,0.00504612922668457,1652163477.6321788
quick_sort,282,4000,2164,0.001219034194946289,1652163477.6336062
quick_sort,110,9,981,0.00042366981506347656,1652163477.6341639
quick_sort,247951,99999,5584325,2.621302366256714,1652163480.2558131
radix_sort,1626,999,4878,0.00627899169921875,1652163480.3210034
radix_sort,179,9999999,1253,0.0016410350799560547,1652163480.3231125
radix_sort,197,400,591,0.0008077621459960938,1652163480.3240292
quick_sort,723,99999,7387,0.0038466453552246094,1652163480.3279872
quick_sort,14286,40000000,228068,0.109832763671875,1652163480.4380748
quick_sort,1338,99,19111,0.007726430892944336,1652163480.4492908
quick_sort,3904,4000,54558,0.02805614471435547,1652163480.4777477
quick_sort,12962,999,242216,0.10142135620117188,1652163480.5801873
merge_sort,61479,9,771772,0.5220966339111328,1652163481.1055365
radix_sort,1254,99999,6270,0.008085012435913086,1652163481.128333
quick_sort,459168,99999,10809448,4.932771682739258,1652163486.0620012
radix_sort,301,9999999,2107,0.002763032913208008,1652163486.173786
merge_sort,32139,9999999,335196,0.23482441902160645,1652163486.4087958
radix_sort,18518,999,55554,0.07113432884216309,1652163486.487701
radix_sort,6147,400,18441,0.024435758590698242,1652163486.5166578
quick_sort,210,9999999,1618,0.0008263587951660156,1652163486.5190415
radix_sort,506087,4000,2024348,2.6098873615264893,1652163489.1296144
radix_sort,173,9,173,0.0002727508544921875,1652163489.2621057
merge_sort,217,999,1256,0.0010361671447753906,1652163489.2632551
radix_sort,1383,40000000,11064,0.01400303840637207,1652163489.2773862
radix_sort,22496,9999999,157472,0.20053791999816895,1652163489.4783502
merge_sort,390435,40000000,5185762,3.476712942123413,1652163492.9609828
radix_sort,430,400,1290,0.0017054080963134766,1652163493.0565493
radix_sort,3904,40,7808,0.009366989135742188,1652163493.0661013
radix_sort,2822,99999,14110,0.018042802810668945,1652163493.0851583
radix_sort,576,400000,3456,0.004342079162597656,1652163493.0902457
merge_sort,55780,9,751020,0.5045952796936035,1652163494.0295346
merge_sort,185184,400,2632460,1.7427711486816406,1652163495.785934
quick_sort,6147,99999,87885,0.04393291473388672,1652163495.8741174
merge_sort,65599,4000,755585,0.5202958583831787,1652163496.3960521
merge_sort,142866,4000,1857625,1.2484962940216064,1652163497.660434
radix_sort,699,4000,2796,0.0037021636962890625,1652163497.7001002
merge_sort,377,4000,2194,0.0018072128295898438,1652163497.7021801
quick_sort,59517,400,5109427,1.2277328968048096,1652163498.9301362
radix_sort,1338,999,4014,0.005246639251708984,1652163498.9496741
radix_sort,87833,9,87833,0.11965703964233398,1652163499.0698228
quick_sort,2561,9,372710,0.0792086124420166,1652163499.1701436
quick_sort,823,40000000,8449,0.004352569580078125,1652163499.1752193
quick_sort,210,99,1589,0.0008533000946044922,1652163499.1763513
radix_sort,282,4000,1128,0.0014395713806152344,1652163499.177906
merge_sort,13830,4000,131354,0.09401345252990723,1652163499.2720718
merge_sort,354,99,2167,0.001752614974975586,1652163499.2772138
quick_sort,10000,99,595155,0.14747834205627441,1652163499.4248557
merge_sort,18518,40,216622,0.1490027904510498,1652163499.5763545
merge_sort,390,400,2282,0.0018689632415771484,1652163499.5827672
quick_sort,35423,40,15910325,3.2273828983306885,1652163502.8103557
merge_sort,403305,4000,5844574,3.859766960144043,1652163506.679177
radix_sort,191,9,191,0.00029730796813964844,1652163506.7751265
merge_sort,1000000,40000000,14244502,9.463996171951294,1652163516.240355
quick_sort,37797,400,2214477,0.5734546184539795,1652163517.0530562
merge_sort,142866,40000000,1780054,1.208702564239502,1652163518.2710435
radix_sort,6776,99999,33880,0.04330277442932129,1652163518.3489065
quick_sort,823,999,8935,0.004761219024658203,1652163518.3554127
quick_sort,11021,99999,170846,0.08534979820251465,1652163518.441046
radix_sort,204107,99,408214,0.5100667476654053,1652163518.9542565
merge_sort,162,999,771,0.0006978511810302734,1652163519.0036454
quick_sort,474,400000,4340,0.0022144317626953125,1652163519.005972
radix_sort,45916,40000000,367328,0.46302103996276855,1652163519.4692237
radix_sort,29160,9,29160,0.03847360610961914,1652163519.5187838
quick_sort,390435,400000,8942891,4.347707986831665,1652163523.87394
quick_sort,138,40000000,978,0.0005240440368652344,1652163525.2968197
merge_sort,6559,999,61739,0.04412722587585449,1652163525.341059
quick_sort,416,999,4146,0.0021927356719970703,1652163525.3449018
merge_sort,10329,400,101756,0.07184839248657227,1652163525.4169252
quick_sort,3429,40000000,44045,0.021812915802001953,1652163525.4412913
quick_sort,444,4000,3940,0.0020895004272460938,1652163525.4442675
radix_sort,3429,40000000,27432,0.03454899787902832,1652163525.478986
radix_sort,2323,9999999,16261,0.020981311798095703,1652163526.692136
quick_sort,4033,40000000,59595,0.029910564422607422,1652163526.722731
radix_sort,82317,40,164634,0.20192384719848633,1652163526.9258056
radix_sort,9371,400000,56226,0.06988883018493652,1652163527.015513
merge_sort,103,99,468,0.0004296302795410156,1652163527.0182993
merge_sort,6559,40000000,55849,0.04100656509399414,1652163527.0594044
merge_sort,7969,9,86650,0.060192108154296875,1652163527.1212788
radix_sort,100,999,300,0.0004374980926513672,1652163527.123709
quick_sort,291,999,2612,0.0013353824615478516,1652163527.125134
radix_sort,635,9999999,4445,0.005807399749755859,1652163527.1310737
merge_sort,1338,400000,9628,0.007337093353271484,1652163527.1386461
quick_sort,291,4000,2912,0.001378774642944336,1652163527.1404176
quick_sort,27328,9999999,478843,0.23266911506652832,1652163527.3732505
radix_sort,365915,40,731830,0.9102592468261719,1652163533.927507
radix_sort,273,99999,1365,0.0017855167388916016,1652163534.0271952
radix_sort,1735,999,5205,0.006715297698974609,1652163534.0340712
quick_sort,168016,400000,3594082,1.6506712436676025,1652163535.6854057
quick_sort,11760,4000,188079,0.08946394920349121,1652163535.8148131
merge_sort,723,999,5124,0.003932952880859375,1652163535.8216486
merge_sort,25612,40000000,265936,0.18859267234802246,1652163536.0105119
quick_sort,30121,9999999,541132,0.2696726322174072,1652163536.286471
radix_sort,17927,99,35854,0.04303431510925293,1652163536.3368156
radix_sort,240038,40,480076,0.5958828926086426,1652163536.9373322
merge_sort,93719,99999,1115656,0.75799560546875,1652163537.7527292
radix_sort,7468,4000,29872,0.03691983222961426,1652163540.8046243
radix_sort,77147,999,231441,0.2989685535430908,1652163541.1055493
quick_sort,506,400,5198,0.0026667118072509766,1652163541.1267097
radix_sort,5060,4000,20240,0.024993181228637695,1652163541.1519015
radix_sort,1912,999,5736,0.007336854934692383,1652163541.1605358
merge_sort,6559,4000,58198,0.04241943359375,1652163541.8324916
merge_sort,282,400,1628,0.0013897418975830078,1652163541.835563
merge_sort,125,99999,612,0.0005521774291992188,1652163541.8362632
merge_sort,282,9,1711,0.0014052391052246094,1652163541.837763
merge_sort,142866,40,2086001,1.379664421081543,1652163543.2177103
quick_sort,2479,400000,30485,0.015535593032836914,1652163543.2672493
merge_sort,14286,9999999,138436,0.09856748580932617,1652163543.366515
quick_sort,331,40000000,2715,0.0014774799346923828,1652163543.371495
radix_sort,2177,400,6531,0.008366584777832031,1652163543.3800097
radix_sort,25612,40000000,204896,0.2588925361633301,1652163543.6395195
merge_sort,699,40000000,4197,0.0033919811248779297,1652163543.649119
radix_sort,342,40,684,0.0008692741394042969,1652163543.6502366
merge_sort,1524,4000,11155,0.008475542068481445,1652163543.65886
radix_sort,4165,40000000,33320,0.04211735725402832,1652163543.7014217
quick_sort,540000,9999999,13130860,6.321004152297974,1652163550.0240993
merge_sort,557800,999,8609401,5.645742654800415,1652163555.8018079
radix_sort,10000,99999,50000,0.06394028663635254,1652163555.9979827
quick_sort,273,9,5052,0.0014760494232177734,1652163556.0019612
radix_sort,19759,99,39518,0.047525882720947266,1652163556.0496335
radix_sort,311141,40,622282,0.7743630409240723,1652163556.8291671
quick_sort,3542,99,95037,0.029814958572387695,1652163556.9329681
merge_sort,11021,4000,102906,0.07358479499816895,1652163557.0074985
radix_sort,9072,99,18144,0.021917343139648438,1652163558.307684
radix_sort,699955,40000000,5599640,7.41351056098938,1652163565.7242208
merge_sort,40330,999,470619,0.32615137100219727,1652163566.2171047
merge_sort,614797,400000,8738295,5.7971086502075195,1652163572.0262465
radix_sort,1214,4000,4856,0.006106138229370117,1652163572.180475
merge_sort,291600,40,4563053,2.9835903644561768,1652163575.1647086
quick_sort,937,9999999,9877,0.005120515823364258,1652163575.239146
quick_sort,444515,40000000,10172027,4.759423017501831,1652163579.9994404
radix_sort,152,999,456,0.0006337165832519531,1652163580.1056006
quick_sort,204,400,1537,0.0008304119110107422,1652163580.1065416
merge_sort,377976,99999,5202302,3.4692115783691406,1652163583.5762265
merge_sort,162655,999,2242179,1.5018067359924316,1652163585.167724
quick_sort,937,4000,9918,0.0053827762603759766,1652163585.211734
quick_sort,8503,40,954061,0.21165752410888672,1652163585.423702
quick_sort,746,400,8160,0.004112958908081055,1652163585.4299428
radix_sort,10670,99,21340,0.02560257911682129,1652163585.4557977
radix_sort,133,40,266,0.00034236907958984375,1652163585.4587657
radix_sort,22496,99999,112480,0.14473366737365723,1652163585.6036148
quick_sort,69995,99999,1338606,0.6310973167419434,1652163586.240249
merge_sort,54000,999,663218,0.4526524543762207,1652163586.7096353
merge_sort,85031,4000,1016647,0.6909613609313965,1652163587.413652
quick_sort,121,40000000,862,0.00045490264892578125,1652163587.434503
quick_sort,2479,40,91500,0.025603294372558594,1652163587.4602058
radix_sort,595,9,595,0.0008466243743896484,1652163587.4617229
radix_sort,301212,999,903636,1.2061262130737305,1652163588.6683474
quick_sort,365915,9999999,8435015,4.048454284667969,1652163592.7888842
merge_sort,677619,4000,10346455,6.783968925476074,1652163599.660536
radix_sort,61479,9,61479,0.08222651481628418,1652163599.9038718
radix_sort,655996,400,1967988,2.6252803802490234,1652163602.5446713
quick_sort,168,99999,1505,0.0007758140563964844,1652163602.7007005
radix_sort,50608,40000000,404864,0.5119915008544922,1652163603.2128527
merge_sort,69995,99999,794563,0.5472161769866943,1652163603.7723894
merge_sort,850,999,5704,0.004464864730834961,1652163603.7936225
radix_sort,968,40000000,7744,0.009856462478637695,1652163603.8037632
quick_sort,1338,400000,15038,0.007304668426513672,1652163603.8113787
radix_sort,96808,9999999,677656,0.8907010555267334,1652163604.702563
radix_sort,224963,9999999,1574741,2.1080970764160156,1652163606.8340268
merge_sort,699,99999,4462,0.003531932830810547,1652163606.891174
quick_sort,210,400,1816,0.0009756088256835938,1652163606.892405
quick_sort,28229,4000,535209,0.23475217819213867,1652163607.1273036
merge_sort,1574,99999,11473,0.008690595626831055,1652163607.142821
merge_sort,3213,99,29058,0.020831584930419922,1652163607.1641073
radix_sort,43033,40,86066,0.10326194763183594,1652163607.2682474
quick_sort,430,99999,4097,0.0021317005157470703,1652163607.2807505
merge_sort,3659,99999,30364,0.022414445877075195,1652163607.3033454
radix_sort,24003,9999999,168021,0.2140951156616211,1652163607.5184195
radix_sort,191,999,573,0.0007662773132324219,1652163607.5250404
