algorithm,N,k,comparisons,time,entry_time
quick_sort,576186,400,0,0,1652167885.262581
quick_sort,540000,40,0,0,1652167904.9522583
quick_sort,444515,40,0,0,1652167992.6887481
quick_sort,197594,9,0,0,1652167998.0169652
quick_sort,474303,9,0,0,1652168029.7480762
quick_sort,403305,99,0,0,1652168055.5731404
quick_sort,96808,9,0,0,1652168057.6865313
quick_sort,354238,99,0,0,1652168082.2619393
quick_sort,129621,9,0,0,1652168127.8573768
quick_sort,173554,99,0,0,1652168131.941686
quick_sort,12962,9,0,0,1652168136.6030884
quick_sort,54000,40,0,0,1652168202.5352275
quick_sort,937197,400,0,0,1652168210.4703565
quick_sort,113851,40,0,0,1652168330.4541528
quick_sort,133893,9,0,0,1652168344.7222877
quick_sort,823176,99,0,0,1652168352.4418857
quick_sort,430331,400,0,0,1652168429.7920656
quick_sort,210835,9,0,0,1652168466.6359413
quick_sort,968089,40,0,0,1652168473.4970365
quick_sort,50608,40,0,0,1652168479.4257886
quick_sort,185184,9,0,0,1652168546.456428
quick_sort,125484,99,0,0,1652168560.1663508
quick_sort,30121,9,0,0,1652168569.5939906
quick_sort,57618,9,0,0,1652168583.6015525
quick_sort,168016,9,0,0,1652168623.9817755
quick_sort,204107,9,0,0,1652168628.837148
quick_sort,771478,40,0,0,1652168645.507655
quick_sort,489937,400,0,0,1652168651.4007838
quick_sort,61479,40,0,0,1652168664.9962835
quick_sort,16265,9,0,0,1652168669.5265129
quick_sort,19759,9,0,0,1652168719.5198805
quick_sort,291600,9,0,0,1652168726.1423123
quick_sort,93719,9,0,0,1652168731.4297276
quick_sort,796908,9,0,0,1652168768.6111486
quick_sort,77147,9,0,0,1652168795.0968559
quick_sort,93719,40,0,0,1652168796.7248003
quick_sort,16801,9,0,0,1652168809.724353
quick_sort,117604,99,0,0,1652168928.9709258
quick_sort,63506,9,0,0,1652168992.985225
quick_sort,14286,9,0,0,1652169002.7637367
quick_sort,157464,99,0,0,1652169062.1551175
quick_sort,44451,40,0,0,1652169064.9861267
quick_sort,67761,40,0,0,1652169132.283204
quick_sort,459168,9,0,0,1652169196.365309
quick_sort,142866,9,0,0,1652169199.7534149
quick_sort,210835,99,0,0,1652169233.087137
quick_sort,40330,40,0,0,1652169235.242535
quick_sort,247951,40,0,0,1652169238.9690363
quick_sort,459168,40,0,0,1652169264.3110166
quick_sort,33199,9,0,0,1652169279.4679675
quick_sort,162655,99,0,0,1652169391.1049192
quick_sort,34293,9,0,0,1652169472.5283675
quick_sort,506087,40,0,0,1652169487.5622993
quick_sort,655996,400,0,0,1652169488.1398802
quick_sort,416599,9,0,0,1652169604.6650636
quick_sort,117604,40,0,0,1652169605.2304873
quick_sort,256124,40,0,0,1652169618.0476644
quick_sort,907290,40,0,0,1652169679.7518451
quick_sort,41659,40,0,0,1652169711.9772487
quick_sort,142866,99,0,0,1652169785.4431603
quick_sort,390435,99,0,0,1652169786.1990402
quick_sort,13830,9,0,0,1652169786.4038732
quick_sort,576186,99,0,0,1652169966.1569705
quick_sort,377976,99,0,0,1652170024.8869603
quick_sort,20410,9,0,0,1652170027.541272
quick_sort,23237,9,0,0,1652170029.9424958
quick_sort,416599,40,0,0,1652170159.8955874
quick_sort,103296,9,0,0,1652170186.1671882
quick_sort,301212,99,0,0,1652170227.9955206
quick_sort,67761,9,0,0,1652170286.6368184
quick_sort,878338,9,0,0,1652170314.3796217
quick_sort,444515,99,0,0,1652170327.582275
quick_sort,110218,99,0,0,1652170358.600295
quick_sort,37797,9,0,0,1652170509.276306
quick_sort,173554,9,0,0,1652170529.474536
quick_sort,907290,99,0,0,1652170537.798197
quick_sort,291600,40,0,0,1652170548.7907336
quick_sort,55780,9,0,0,1652170612.3161485
quick_sort,459168,99,0,0,1652170657.7308846
quick_sort,138307,9,0,0,1652170662.1145885
quick_sort,746860,400,0,0,1652170750.9599793
quick_sort,614797,40,0,0,1652170767.2173736
quick_sort,204107,40,0,0,1652170780.0162046
quick_sort,540000,400,0,0,1652170795.435519
quick_sort,43033,40,0,0,1652170798.0946112
quick_sort,41659,9,0,0,1652170821.988397
quick_sort,614797,9,0,0,1652170857.1639922
quick_sort,937197,9,0,0,1652170878.1126401
quick_sort,823176,40,0,0,1652170883.5992718
quick_sort,354238,9,0,0,1652170938.000364
